product,organic,avg_combined_mrl_ratio,median_combined_mrl_ratio,p90_combined_mrl_ratio,p95_combined_mrl_ratio,avg_substances_found,median_substances_found,p90_substances_found,p95_substances_found,samples
Spinaches,1,0.042504319727891156,0.012607142857142858,0.08170000000000001,0.10491433333333329,0.5714285714285714,1.0,1.0,1.0,28
Spinaches and similar-,0,0.12069623655913979,0.005,0.325,0.5123333333333333,1.096774193548387,1.0,3.0,3.5,31
Spinaches and similar-,1,0.375,0.375,0.675,0.7124999999999999,0.5,0.5,0.9,0.95,2
Spirits from fruit,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Spirulina,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Spring onions,0,1.0222689082892418,0.008605555555555556,0.11134055555555653,0.6049999999999998,1.7444444444444445,2.0,4.0,5.0,90
Spring onions,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Spring onions and similar-,0,0.05735454545454546,0.0,0.030490000000000066,0.06351777777777776,0.7272727272727273,0.0,2.8000000000000043,4.899999999999999,22
Spring onions and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Sprouts, shoots and similar",0,0.049999999999999996,0.0,0.0,0.2699999999999996,0.08333333333333333,0.0,0.0,0.4499999999999993,12
"Sprouts, shoots and similar",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
St. John´s Wort infusion leaves,0,0.7829771428571429,0.041,0.09220000000000003,0.12399999999999978,0.9428571428571428,1.0,1.0,1.0,35
St. John´s Wort infusion leaves,1,0.028,0.028,0.039200000000000006,0.040600000000000004,1.0,1.0,1.0,1.0,2
Star anise fruit,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Stem kale,0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
Strawberries,0,6.15950137557059,0.08,0.7086200000000001,1.6508000000000025,11.183253260123541,3.0,7.0,9.0,1457
Strawberries,1,0.018114646464646465,0.0,0.0,0.025333333333333246,0.12121212121212122,0.0,0.0,0.3999999999999986,33
Strawberries and similar-,0,0.19857720588235295,0.07633333333333334,0.5342766666666674,0.8348833333333333,3.1029411764705883,3.0,6.0,6.649999999999999,68
Strawberries and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Sugar beet roots,0,0.061688095238095236,0.033,0.1520642857142857,0.17463214285714285,0.8333333333333334,1.0,1.5,1.75,6
Sugar canes,0,0.0625,0.0,0.1499999999999999,0.32499999999999973,0.125,0.0,0.2999999999999998,0.6499999999999995,8
Sugar loaf chicories,0,0.0003746547619047619,0.0,0.0010333333333333334,0.001209642857142849,0.3,0.0,1.0,1.0,40
Summer savory,0,4.053366904761905,4.053366904761905,7.296060428571429,7.701397119047619,3.5,3.5,6.3,6.6499999999999995,2
Summer squashes,0,0.06409090909090909,0.0,0.0,0.3525,0.18181818181818182,0.0,0.0,1.0,11
Sunflower infusion flowers,0,84.27102252252253,61.660333333333334,107.52212111111112,109.41497777777775,252.1081081081081,184.0,324.0,324.0,37
"Sunflower seed oil, edible",0,0.12306812652068128,0.0,0.5,0.8130000000000001,0.27007299270072993,0.0,1.0,2.0,411
"Sunflower seed oil, edible",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Sunflower seeds,0,49.12196071751193,0.0,0.4875,213.63933134920634,14.58130081300813,0.0,1.0,5.0,246
Sunflower seeds,1,0.0820023148148148,0.0,0.4105,0.43949999999999995,0.25,0.0,1.0,1.0,24
Sunflower seeds and similar-,0,0.03222727272727272,0.0,0.07280000000000018,0.09970000000000001,0.13636363636363635,0.0,1.0,1.0,44
Swedes,0,0.017489130434782608,0.0,0.042499999999999996,0.05875,0.2391304347826087,0.0,1.0,1.0,46
Swedes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Swedes and similar-,0,0.0006111111111111111,0.0,0.001100000000000001,0.003299999999999998,0.1111111111111111,0.0,0.20000000000000018,0.5999999999999996,9
Swedes and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sweet Chestnut,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sweet Chestnut,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sweet corn,0,21.900977011494252,0.0,0.32340000000000063,238.21419999999995,26.120689655172413,0.0,1.3000000000000043,279.49999999999994,58
Sweet corn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Sweet corn and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sweet corn canned,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Sweet peppers,0,0.9618113873796058,0.0,0.4573333333333333,0.9467587301587305,1.9309603330740723,0.0,3.0,4.0,21857
Sweet peppers,1,7.039351473922902,0.0,0.024166666666666666,0.2875,9.767857142857142,0.0,1.0,1.0,56
Sweet potato leaves,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sweet potatoes,0,0.3378144168962351,0.0,0.3390000000000001,0.9589999999999999,0.4049586776859504,0.0,1.0,2.0,363
Sweet potatoes,1,0.29506666666666664,0.0,0.6304800000000004,1.560239999999999,0.4444444444444444,0.0,1.4000000000000004,2.1999999999999993,9
Sweet potatoes and similar-,0,0.026153846153846153,0.0,0.10080000000000003,0.11,0.3076923076923077,0.0,1.0,1.0,13
Sweeties,0,0.11270833333333333,0.11270833333333333,0.11270833333333333,0.11270833333333333,5.0,5.0,5.0,5.0,1
Sweeties,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sweetsops,0,2.8,2.8,2.8,2.8,2.0,2.0,2.0,2.0,1
Swiss chards,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Syrups,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Table grapes,0,6.361345982489699,0.15533333333333332,1.1565009523809553,2.3060223809523808,12.134468085106382,3.0,8.0,12.0,1175
Table grapes,1,0.04012712585034014,0.0,0.17333333333333337,0.23840416666666658,0.5357142857142857,0.0,1.6000000000000014,3.0,28
Table grapes and similar-,0,0.2896742351046699,0.09580000000000001,0.7743619047619048,1.0388666666666666,2.9420289855072466,2.0,6.0,7.0,69
Table grapes and similar-,1,0.04066666666666666,0.0,0.0976,0.10979999999999998,0.3333333333333333,0.0,0.8,0.8999999999999999,3
Table olives,0,0.27686372549019606,0.0,0.10420000000000007,2.6449999999999982,0.35294117647058826,0.0,1.0,2.0,68
Table olives,1,0.03,0.03,0.0316,0.0318,1.0,1.0,1.0,1.0,2
Table olives and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Table olives ready for consumption,0,0.5306124007936508,0.0,1.0116,3.026000000000002,0.3194444444444444,0.0,1.0,2.0,72
Tahiti limes,0,0.5167482180293501,0.126,1.191946666666668,1.850586666666666,2.3207547169811322,2.0,4.800000000000004,6.0,53
Tamarillos,0,1.451,0.23550000000000001,4.491949999999999,4.810974999999999,2.25,1.5,4.8999999999999995,5.949999999999998,8
Tangelos (except minneolas),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tangerines,0,0.3953047619047619,0.47895000000000004,0.7069642857142857,0.7716964285714285,1.8333333333333333,2.0,3.5,3.75,6
Tankan mandarin,0,0.05320197044334975,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,58
Tannias,0,0.5033333333333333,0.0,1.6200000000000003,2.0749999999999984,0.26666666666666666,0.0,1.0,1.0,30
"Tansy and related species, dry",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Tapioca starch,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Taros,0,0.14100000000000001,0.0,0.34199999999999997,0.4909999999999995,0.3333333333333333,0.0,1.0,1.0,15
Tarragon,0,0.5929869387755102,0.28077714285714284,1.3164438095238096,1.388105238095238,5.714285714285714,4.0,9.8,10.399999999999999,7
Tea extract (powder),0,5.476027380952381,5.476027380952381,9.856849285714286,10.404452023809522,2.5,2.5,4.5,4.75,2
Tea extract (powder),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tea leaves and stalks decaffeinated,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tea leaves and stalks with fruit and flavours,0,0.44,0.44,0.792,0.836,1.0,1.0,1.8,1.9,2
Tea leaves and stalks with fruit and flavours,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
"Tea leaves and stalks, fermented",0,0.9340266724975705,0.045407142857142854,1.0610399999999995,2.331599999999995,1.2693877551020407,1.0,3.0,4.0,245
"Tea leaves and stalks, fermented",1,0.29410018115942027,0.0,0.49236250000000004,0.925,0.32608695652173914,0.0,1.0,2.0,46
Tea leaves derivatives and tea ingredients,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tea powder ingredients and extracts,0,1.281815369458128,0.056666666666666664,0.3631666666666664,2.1675333333333278,1.793103448275862,1.0,3.1999999999999993,5.199999999999996,29
Tea powder ingredients and extracts,1,0.15333333333333332,0.15333333333333332,0.15333333333333332,0.15333333333333332,1.0,1.0,1.0,1.0,1
"Teas leaves, dry and/or fermented, and similar",0,1.2434580907457322,0.0,1.1102,6.126342261904762,1.4150943396226414,0.0,4.5,6.0,106
"Teas leaves, dry and/or fermented, and similar",1,0.0761904761904762,0.0,0.0,0.8,0.09523809523809523,0.0,0.0,1.0,21
Teff grain,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Thai basil,0,0.019333333333333334,0.019333333333333334,0.019333333333333334,0.019333333333333334,1.0,1.0,1.0,1.0,1
Thyme,0,0.7451065476190476,0.11096249999999999,2.2471428571428573,3.5460000000000003,2.3076923076923075,2.0,5.0,5.75,26
Thyme,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Thyme and similar-,0,0.014335416666666666,0.0,0.03976214285714284,0.07052630952380948,1.25,0.0,4.6,5.299999999999999,8
"Thyme, dry",0,1.1885928571428572,1.3657785714285715,2.0331557142857144,2.116577857142857,1.6666666666666667,1.0,3.4000000000000004,3.6999999999999997,3
"Thyme, dry",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tigernuts,0,0.062222222222222213,0.0,0.14933333333333332,0.16799999999999995,0.6666666666666666,0.0,1.6,1.7999999999999998,3
Tomatillos,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tomato paste,0,113.76629746031747,158.02344444444444,206.07733015873018,212.4585142857143,172.0,243.0,302.8,313.4,5
Tomato paste,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tomato puree,0,0.3893725490196078,0.0,1.6193000000000004,2.2520000000000002,1.2352941176470589,0.0,3.0,3.9999999999999964,17
Tomatoes,0,4.366895501915877,0.026999999999999996,0.6238714285714287,1.4558666666666658,7.322834645669292,1.0,5.0,7.0,1905
Tomatoes,1,3.9265648629148626,0.0,0.05,0.08099999999999992,6.1454545454545455,0.0,1.0,1.2999999999999972,55
Tomatoes and similar-,0,0.18690215227333873,0.0,0.08083333333333331,0.49397714285714284,0.6271186440677966,0.0,2.0,3.299999999999983,118
Tomatoes and similar-,1,0.022341269841269842,0.0,0.06733333333333333,0.1195,0.42857142857142855,0.0,2.0,2.0,21
Traditional buttermilk (churning),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tree nuts,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Tree onions,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Triticale grain,0,25.463168154761906,0.0,101.90192261904762,203.25384523809524,33.875,0.0,135.5,270.0,16
Triticale grain,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Truffles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Turkey berries,0,0.249,0.249,0.3986,0.4173,4.0,4.0,6.4,6.699999999999999,2
Turkey fresh meat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207
Turkey liver,0,26.16558333333333,0.0,69.91766666666666,70.41766666666666,36.5625,0.0,97.5,98.0,16
"Turkey, fresh fat tissue",0,0.04233333333333334,0.0,0.0,0.0025999999999999444,0.05263157894736842,0.0,0.0,0.19999999999999574,57
"Turkey, fresh fat tissue",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Turmeric roots,0,0.6856157894736842,0.0,0.848339999999999,2.8015299999999828,0.3157894736842105,0.0,1.0,1.0999999999999979,19
Turmeric roots,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Turmeric roots and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Turmeric roots and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Turnip tops,0,0.0235,0.0235,0.0235,0.0235,1.0,1.0,1.0,1.0,1
Turnips,0,0.03736388888888889,0.0,0.02088000000000013,0.3328749999999969,0.14393939393939395,0.0,0.9000000000000057,1.0,132
Turnips,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Turnips and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Turtle, green",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ugli fruits,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Undefined mixed poultry fresh meat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Vanilla,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Vanilla,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Vanilla and similar-,0,0.6,0.6,1.08,1.14,0.5,0.5,0.9,0.95,2
Vanilla and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Vanilla essence,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Vanilla pods extract,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Veal kidney,0,0.19952380952380952,0.14666666666666667,0.18666666666666668,0.19333333333333333,1.0,1.0,1.0,1.0,91
Veal liver,0,0.03205128205128205,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,312
Vegetable juice concentrate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Vegetable puree or paste,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Vegetable puree or paste,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Vinegar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Vinegar, apple",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Walnut infusion leaves,0,2.3006666666666664,2.3006666666666664,2.8606666666666665,2.9306666666666663,3.0,3.0,3.0,3.0,2
Walnut oil,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Walnuts,0,3.6632347956505438,0.0,0.1136000000000016,0.4203333333333332,5.181102362204724,0.0,0.4000000000000057,1.0,127
Walnuts,1,0.13748717948717948,0.0,0.19086666666666677,0.7333999999999983,0.23076923076923078,0.0,1.0,1.0,13
Walnuts and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Water buffalo milk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Watercresses,0,0.0015,0.0,0.0042000000000000015,0.005099999999999998,0.25,0.0,0.7000000000000002,0.8499999999999996,4
Watercresses and similar-,0,0.25,0.25,0.45,0.475,0.5,0.5,0.9,0.95,2
Watermelon seeds,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Watermelons,0,19.522774627450982,0.0,1.0839999999999992,218.81714206349153,27.176470588235293,0.0,5.099999999999994,299.49999999999915,170
Watermelons,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Watermelons and similar-,0,0.3693025641025641,0.0,0.2728333333333337,1.0248333333333386,0.5641025641025641,0.0,1.0,2.1000000000000014,39
Watermelons and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Welsh onions,0,0.12409793073593073,0.0061444444444444446,0.2612244444444443,0.8646466666666663,1.3636363636363635,1.0,4.0,5.0,165
Welsh onions,1,0.078,0.078,0.1404,0.1482,0.5,0.5,0.9,0.95,2
Wheat and similar-,0,0.032781049049464744,0.0,0.014986666666666665,0.1,0.19767441860465115,0.0,1.0,1.0,516
Wheat and similar-,1,0.05698529411764706,0.0,0.0,0.013574999999999969,0.14705882352941177,0.0,0.0,1.3499999999999979,34
Wheat bran,0,115.12508333333332,101.63025595238095,238.4322738095238,238.49060714285713,155.375,135.0,323.3,323.65,8
Wheat bran,1,1.25,1.25,1.25,1.25,1.0,1.0,1.0,1.0,1
Wheat coffee ingredient,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Wheat flour,0,4.536952086533538,0.0,0.14279999999999998,0.2649999999999998,6.763440860215054,0.0,1.0,2.0,93
Wheat flour,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Wheat flour white,0,0.05703105084138919,0.0,0.11811904761904762,0.14725,0.43609022556390975,0.0,1.0,2.75,266
Wheat flour white,1,0.011111111111111112,0.0,0.0023800000000000097,0.12679999999999972,0.1111111111111111,0.0,0.7000000000000028,1.0,54
"Wheat flour, brown",0,0.009685714285714285,0.0,0.028680000000000018,0.04433999999999996,0.42857142857142855,0.0,1.4000000000000004,1.6999999999999993,7
"Wheat flour, brown",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
"Wheat flour, durum",0,0.0043407407407407405,0.0,0.0066800000000000045,0.020599999999999986,0.18518518518518517,0.0,1.0,1.0,27
"Wheat flour, durum",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Wheat groats,0,0.003081684981684982,0.0,0.00799809523809524,0.014345714285714267,0.6923076923076923,0.0,2.8000000000000007,3.0,13
Wheat rolled grains,0,0.2,0.2,0.36000000000000004,0.38,0.5,0.5,0.9,0.95,2
Wheat rolled grains,1,0.326,0.326,0.326,0.326,1.0,1.0,1.0,1.0,1
Wheat semolina,0,0.04789090909090909,0.0,0.2437,0.27915,0.22727272727272727,0.0,1.0,1.0,22
Wheat semolina,1,0.111,0.111,0.1998,0.2109,0.5,0.5,0.9,0.95,2
Wheat wholemeal flour,0,0.06745348571428572,0.0,0.10624285714285706,0.3452299999999997,0.724,0.0,2.0,3.0,250
Wheat wholemeal flour,1,1.3086499999999999,0.0,0.4118000000000001,0.8381999999999783,0.3,0.0,1.0,1.0,40
Wheatgrass,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Whey powder,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Whisky,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
White cabbage,0,0.05637274659863945,0.0,0.10810000000000006,0.2165999999999983,0.4375,0.0,1.0,2.0,112
White cabbage,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
White mulberries,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
White mustard seeds,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
White pepper,0,0.1814,0.00425,0.46965000000000007,0.5062,0.8,1.0,1.6,1.7999999999999998,5
White pepper,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Whole eggs,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Wild boar fresh meat,0,0.08367745081967212,0.0,0.009,0.0694999999999999,0.28688524590163933,0.0,1.0,1.0,122
Wild boar liver,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Wild boar, fresh fat tissue",0,1.3958823529411766,0.9,3.0,3.1199999999999997,1.0588235294117647,1.0,1.4000000000000004,2.0,17
Wild chicories,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Wild fungi and similar-,0,6.2516,0.0017,15.028659999999991,32.464329999999975,0.625,0.5,1.2999999999999998,1.6499999999999995,8
Wild fungi and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Wild strawberries,0,2.39295,2.39295,2.39295,2.39295,9.0,9.0,9.0,9.0,1
Wild sweetsops,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Wine,0,0.047861076604554874,0.0,0.06629333333333336,0.22491666666666643,1.0434782608695652,0.0,2.0,5.599999999999994,23
Wine,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
Wine grapes,0,13.276164007187928,0.07026,0.7370627200000005,190.52753015873014,22.117283950617285,2.0,9.0,269.0,162
Wine grapes,1,0.0010277777777777776,0.0,0.002870000000000001,0.005209999999999998,0.4444444444444444,0.0,2.0,2.0,9
Wine grapes and similar-,0,0.05556388888888889,0.01633333333333333,0.172245,0.19366083333333317,1.8333333333333333,1.5,4.300000000000001,5.0,18
Wine grapes and similar-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"Wine, red",0,7.066633972387566,0.0014633333333333334,0.0635,0.134075,11.04861111111111,1.0,3.0,4.0,576
"Wine, red",1,0.0022333333333333333,0.0,0.00891666666666667,0.016809999999999995,0.20588235294117646,0.0,1.0,1.0,68
"Wine, rosé",0,0.010178883928571428,0.0,0.01794,0.03169999999999995,0.546875,0.0,1.0,2.0,64
"Wine, rosé",1,0.0018333333333333333,0.0,0.0,0.018699999999999953,0.08333333333333333,0.0,0.0,0.8499999999999979,24
"Wine, white",0,0.02424319502336744,0.0,0.025533333333333345,0.04469333333333332,0.6843501326259946,0.0,2.0,3.0,377
"Wine, white",1,0.005056280193236715,0.0,0.006466666666666682,0.028799999999999954,0.2318840579710145,0.0,1.0,1.5999999999999943,69
Winter savory,0,1.0851428571428572,1.0851428571428572,1.0851428571428572,1.0851428571428572,7.0,7.0,7.0,7.0,1
Winter squashes,0,0.0006037037037037037,0.0,0.0,0.0016299999999999845,0.1111111111111111,0.0,0.0,0.29999999999999716,18
Winter squashes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Witloofs,0,0.05052956491949298,0.01615,0.1446666666666667,0.24094666666666661,0.6618705035971223,1.0,2.0,2.0,139
Witloofs,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Witloofs and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ya pears,0,18.728635714285716,18.728635714285716,33.47521285714286,35.318535,2.0,2.0,2.0,2.0,2
Yams,0,0.10485074626865672,0.0,0.1459999999999995,0.8549999999999994,0.1044776119402985,0.0,0.3999999999999986,1.0,67
Yams and similar-,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Yardlong beans (with pods),0,18.16834726190476,0.109125,31.567941619047602,115.61270833333298,2.1153846153846154,2.0,4.899999999999999,6.349999999999987,52
Yarrow infusion flowers,0,95.22311111111111,95.22311111111111,95.22311111111111,95.22311111111111,271.0,271.0,271.0,271.0,1
Yoghurt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Yoghurt, cow milk",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
"Yoghurt, cow milk, flavoured",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Yoghurt, cow milk, plain",0,0.007146428571428572,0.0,0.021,0.0227025,0.35714285714285715,0.0,1.0,1.0,14
"Yoghurt, cow milk, plain",1,0.02045,0.020499999999999997,0.03474,0.03776999999999999,0.75,1.0,1.0,1.0,4
